,mobile,url,tm,title,content,source,location,type,tags,emotion,negative_cnt,comment_cnt,fee,speed,signal,5G,other,--,tag_num,one_tag,multi_tag
68,遠傳,[https://www.facebook.com/162583067088337/posts/4344219388924663/](https://www.facebook.com/162583067088337/posts/4344219388924663/),2021-05-09T01:29:15+08:00,[問卦] 台哥大4G,嘉義連不上,fans_comment,,回文,5G,中立,0,,0,0,1,0,0,0,1,收訊,收訊
69,遠傳,[https://www.facebook.com/162583067088337/posts/4344219388924663/](https://www.facebook.com/162583067088337/posts/4344219388924663/),2021-05-09T01:29:09+08:00,【問題】台灣大哥大網路炸了？,要品質沒品質，比低價比不贏，身邊早就沒人再用這家,fans_comment,,回文,5G,中立,0,,0,1,0,0,0,0,1,其他,其他
70,遠傳,[https://www.facebook.com/162583067088337/posts/4344219388924663/](https://www.facebook.com/162583067088337/posts/4344219388924663/),2021-05-07T22:43:09+08:00,[問卦] 中華電信最近在幹嘛，網路有夠慢,"如題
我用488學生方案的
這三天中華電信不知道在幹嘛
白天或晚上，時不時的從4G+降到3G
然後回到H+
有人有出現一樣的狀況嗎
還是基地台被鯊魚咬了
好不容易脫離台哥大
不要讓我對中華電信失望啊",fans_comment,,回文,5G,中立,0,,1,1,1,0,0,0,1,網速,網速
71,遠傳,[https://www.facebook.com/162583067088337/posts/4344219388924663/](https://www.facebook.com/162583067088337/posts/4344219388924663/),2021-05-07T22:41:07+08:00,台哥大客服,"有問題要找台哥大客服，不同日期不同時段打了好幾通，從來沒通過
有人有打通過嗎？求解
看看這個時間
完全不通
都懷疑是不是把話筒拿起來了…",fans_comment,,回文,5G,中立,0,,0,0,0,0,1,0,1,其他,其他
72,遠傳,[https://www.facebook.com/162583067088337/posts/4344219388924663/](https://www.facebook.com/162583067088337/posts/4344219388924663/),2021-05-07T22:31:01+08:00,#iPhone 台哥大續約iphone13的看過來！,"真心推薦網路續約
有現貨幾天內就能拿到手機
超級方便",fans_comment,,回文,5G,中立,0,,1,0,0,0,1,0,1,其他,其他
73,遠傳,[https://www.facebook.com/162583067088337/posts/4344219388924663/](https://www.facebook.com/162583067088337/posts/4344219388924663/),2021-05-07T20:41:59+08:00,【心得】台灣大哥大,幹你娘台灣大哥大,fans_comment,,回文,5G,中立,0,,0,0,0,0,1,0,1,其他,其他
74,遠傳,[https://www.youtube.com/watch?v=WpR9TLE_45g](https://www.youtube.com/watch?v=WpR9TLE_45g),2021-10-09T15:21:35+08:00,Re: [問題] 有沒有覺得永康大灣地區 台哥大訊號很差,使用過台哥大 感覺很差 網速稍慢,youtube_comment,造橋,回文,5G,中立,0,0.0,0,1,1,0,0,0,1,網速,網速
75,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6465289](https://www.mobile01.com/topicdetail.php?f=18&t=6465289),2021-10-04T17:28:00+08:00,【問題】想請教台灣大哥大5G？,打客服請他派工程師到家裡裝訊號延伸器免錢,mobile01_comment,,回文,5G,中立,0,0.0,0,0,1,0,1,0,1,其他,其他
76,遠傳,[https://www.mobile01.com/topicdetail.php?f=18&t=6456991](https://www.mobile01.com/topicdetail.php?f=18&t=6456991),2021-09-26T22:57:00+08:00,[討論] 一生一定要用一次台哥大,台哥超過350元不考慮,mobile01_comment,,回文,5G,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
77,遠傳,[https://forum.gamer.com.tw/C.php?bsn=60559&snA=56706](https://forum.gamer.com.tw/C.php?bsn=60559&snA=56706),2021-09-24T16:32:37+08:00,Re: [問題] 關於台灣大哥大的網速,直接打188客服比較直接，不過這警示是說有少填資訊,gamer_comment,,回文,5G,中立,0,0.0,0,1,0,0,1,0,2,,"網速,其他"
78,遠傳,[https://www.facebook.com/109249609124014/posts/4862865750429019/](https://www.facebook.com/109249609124014/posts/4862865750429019/),2021-09-22T20:50:32+08:00,【心得】被台哥大推銷專員讓我再攜碼回去，後悔的開始…,我家這邊的台哥大最大的問題是店員很愛說謊,fans_comment,,回文,5G,中立,0,0.0,1,0,0,0,1,0,1,其他,其他
79,遠傳,[https://www.facebook.com/109249609124014/posts/4862865750429019/](https://www.facebook.com/109249609124014/posts/4862865750429019/),2021-09-22T20:50:32+08:00,【心得】被台哥大推銷專員讓我再攜碼回去，後悔的開始…,個人三大4g吃到飽用過感想 鄉下大部分都是中華表現較好 也不會限流量看Youtube,fans_comment,,回文,5G,中立,0,0.0,1,1,0,0,0,0,1,網速,網速
80,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html](https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html),2021-09-21T03:49:00+08:00,台哥大4G吃到飽，我每月用量都30G，會被降速度嗎？,"我台灣大3個門號 每月都破100G
從沒這問題",ptt_comment,,回文,5G,中立,0,0.0,0,1,0,0,0,0,1,網速,網速
81,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html](https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html),2021-09-21T00:17:00+08:00,台哥大下雨收訊變差,中華4G才爛，昨天一直lag,ptt_comment,,回文,5G,負向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
82,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html](https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html),2021-09-20T23:47:00+08:00,[心得] NP中華488,台灣大哥大在我的生活圈真心爛，客戶服務及品質改,ptt_comment,,回文,5G,中立,0,0.0,1,0,0,0,1,0,1,其他,其他
83,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html](https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html),2021-09-20T23:13:00+08:00,台哥大下雨收訊變差,中華越來越爛了好嗎 常常都不動 下次絕對跳,ptt_comment,,回文,5G,中立,0,0.0,0,0,1,0,1,0,2,,"收訊,其他"
84,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html](https://www.ptt.cc/bbs/MobileComm/M.1632142008.A.3BC.html),2021-09-20T21:52:00+08:00,台哥大下雨收訊變差,楊梅人用中華～覺得下雨訊號很差欸,ptt_comment,日本,回文,5G,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
85,遠傳,[https://udn.com/news/story/7240/5709088](https://udn.com/news/story/7240/5709088),2021-08-30T12:13:22+08:00,Re: [心得] 亞太振興詐騙方案,說真的不如直接辦遠傳5G,udn,,主文,5G,中立,0,0.0,1,0,0,1,0,0,1,5G,5G
86,遠傳,[https://www.ptt.cc/bbs/MobileComm/M.1630035344.A.96D.html](https://www.ptt.cc/bbs/MobileComm/M.1630035344.A.96D.html),2021-08-27T11:23:40+08:00,遠傳奪下台灣5G網速第一!,將來遠傳若能與亞太的700換頻成功..則5G的表現會再更好..,ptt,美國,主文,5G,中立,0,10.0,0,1,0,1,0,0,1,5G,5G
87,遠傳,[https://m.ctee.com.tw/dailynews/20210621/a10aa10/1131092](https://m.ctee.com.tw/dailynews/20210621/a10aa10/1131092),2021-06-19T12:55:00+08:00,Re: [問題] 臺灣之星vs遠傳速度,這是我台星188的速度，還不錯，,ctee,,主文,5G,中立,0,0.0,1,1,0,0,0,0,2,,"資費,網速"
88,台灣之星,[https://www.facebook.com/128269288214/posts/10158615128073215/](https://www.facebook.com/128269288214/posts/10158615128073215/),2021-09-15T18:01:00+08:00,遠傳成立全台第一座「雙模全5G核心網路實驗室」,"遠傳電信（4904）今日宣布與愛立信攜手成立全台首座「雙模全5G核心網路實驗室」，成功建置5G獨立組網（Standalone, SA）測試平台，並展開相關技術與應用場景測試，將開放國內、外網路及終端設備廠商測試，為台灣5G進程再創全新里程碑，同時要加速5G遠距手術、車聯網、智慧城市等落地殺手級應用商轉。

遠傳表示，新實驗室可同時支援全新5G獨立組網、非獨立組網雙模核心網路，除了將開放測試平台，更將作為展示前瞻應用案例的創新場域。目標藉由與5G先進國家同步的實驗室能量，加速5G殺手級應用商轉；持續精進網路性能與用戶體驗，成為消費者、企業客戶的最佳數位夥伴，帶動台灣產業創新升級。

遠傳電信總經理井琪表示，遠傳長期深耕5G各項創新技術、應用與網路研發。很高興攜手愛立信成立全台第一座「雙模全5G核心網路實驗室」，對遠傳技術實力是一大肯定，遠傳將持續結合生態圈夥伴能量，推動5G產業鏈發展，並積極發展公網、企業專網等客製化網路架構，提供最卓越的5G應用服務與體驗。

台灣愛立信總經理藍尚立表示，隨著5G獨立組網持續在全球發展，其雲端原生的創新網路架構將帶動5G邁向新的階段。愛立信將持續與遠傳攜手合作，結合愛立信領先全球的5G技術與豐富的部署經驗，共同推動台灣產業數位轉型、創新升級，以優異的網路為消費者與企業創造最大價值。

遠傳表示，與愛立信繼上個月簽訂「5G網路發展合作備忘錄」，攜手推動5G邁向新階段，今再下一城，宣布領先業界成立「雙模全5G 核心網路實驗室」，全面推動5G網路從非獨立組網邁向獨立組網架構，以完整釋放5G潛能，充分實現大頻寬、低延遲、大量聯結特性，催生5G遠距手術、車聯網、智慧城市等殺手級應用落地。

雙方成功打造的5G獨立組網測試平台，將開放國內外網通設備廠、終端設備廠進行端對端整合測試，全力加速商業模式發展，引領台灣5G產業與世界同步。

邁向5G獨立組網架構是目前全球5G網路發展的核心重點，遠傳表示，與愛立信整合雙方資源，從「應用測試」、「網路智慧自動化」、「前瞻技術演進」和「生態系串連」四大面向著手，以靈活因應新技術與應用場景漸趨複雜的網路部署需求。除了共同發展5G 網路切片（Network Slicing）、邊緣運算（Edge Computing）、企業專網與無線固網接入（Fixed Wireless Access, FWA）等新世代網路核心技術，更將運用AI技術最佳化整合軟硬體，提升網路資源調度的彈性與靈活度，提供顧客即時、優質的應用服務。

遠傳強調，5G一路超前佈署，完成多項全台第一，包含2016年成立全台第一座5G實驗室；2018年成立「遠傳5G先鋒隊」，引領台灣5G車聯網產業起飛；2019年攜手三大醫學中心啟動國內第一個5G遠距診療前瞻計畫；2020年打造全台第一個5G智慧工廠；去年底率先加入「開放網路基金會」（ONF），推動全球5G網路和商業模式創新轉型。遠傳5G建設穩紮穩打，累積豐富的產業經驗與研發實力，自去年5G開台至今，屢獲國際權威機構認證「台灣5G網速冠軍」。",fans,,主文,5G,中立,0,0.0,0,0,0,1,1,0,2,,"5G,其他"
89,台灣之星,[https://udn.com/news/story/7240/5701988](https://udn.com/news/story/7240/5701988),2021-08-21T19:35:00+08:00,[心得] 原LM211 變遠傳211的心得,速度變慢+1 有時候慢得很離譜,udn,,主文,5G,中立,0,0.0,1,1,0,0,0,0,1,網速,網速
90,台哥大,[https://www.facebook.com/1448357445384692/posts/3315085225378562/](https://www.facebook.com/1448357445384692/posts/3315085225378562/),2021-11-14T20:21:00+08:00,[網路] 遠傳電信到底在搞什麼？,我遠傳訊號有夠差,fans,,主文,5G,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
91,台哥大,[https://finance.ettoday.net/news/2105583](https://finance.ettoday.net/news/2105583),2021-10-20T07:53:00+08:00,[超幹] 遠傳,遠傳5G有很多價位的合約  多繳400元可能還不是最好的服務,ettoday,,主文,5G,中立,0,0.0,1,0,0,1,0,0,2,,"資費,5G"
92,台哥大,[https://udn.com/news/story/122403/5767906](https://udn.com/news/story/122403/5767906),2021-09-21T13:55:00+08:00,【問題】有人用亞太電信的4G嗎,我用亞太很順，會斷的話可能是地區問題,udn,信義,主文,5G,中立,0,0.0,0,0,1,0,0,0,1,收訊,收訊
93,亞太,[https://www.dcard.tw/f/3c/p/236975400](https://www.dcard.tw/f/3c/p/236975400),2021-09-15T01:53:06+08:00,手機上網吃到飽哪間比較便宜,"亞太網速我覺得還不錯
可以先去申請試用",dcard,,主文,收訊,中立,0,0.0,0,1,0,0,0,0,1,網速,網速
94,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6445893](https://www.mobile01.com/topicdetail.php?f=18&t=6445893),2021-09-04T14:03:00+08:00,陳鵬接任亞太電董事長 迎5G多面向營運,"亞太電信今天召開董事會，通過新任董事長選舉案，為因應嶄新的5G世代多面向營運發展，自今天起，新任董事長由陳鵬接任。
亞太電信今天發布新聞稿指出，原董事長呂芳銘自2014年加入亞太電信，憑藉長達40年在資通訊產業累積的經驗，帶領亞太電信跳脫傳統電信產業，推動數位轉型，積極拓展數位化、智慧化等相關應用，帶領亞太電信創新轉型。
呂芳銘完成亞太電信布局5G智慧生活的階段性任務後，新任董事長將交由陳鵬接棒。
亞太電說明，新任董事長陳鵬畢業於國立成功大學資源工程學系與資源工程研究所，取得碩士學位，曾任職於鴻海精密工業，擔任財務總處主管、亞太電信董事長特別助理、福邦創投/福邦創管顧總經理，宏齊顧問、五曜公司董事長，擁有豐富的財務、策略投資、電信以及營運管理經驗，輔以亞太電信原有的科技優勢，帶領亞太電信邁向嶄新里程，創造更多5G智慧生活的無限可能，帶給用戶更優質的服務和體驗。",mobile01_comment,,回文,收訊,中立,0,0.0,0,0,0,1,1,0,2,,"5G,其他"
95,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1630508232.A.F19.html](https://www.ptt.cc/bbs/MobileComm/M.1630508232.A.F19.html),2021-09-02T09:54:00+08:00,亞太另類搞行銷?!,"等亞太5G 11元月租費,給原本11元月租用戶去升級...
符合亞太要的""4G本網+5G""
讓亞太5G多我一個用戶...
沒有也沒關係...就繼續釘子戶到2023年了
2024年後,退租下台一鞠躬
猜想到時亞太,不會想讓這些11用戶跑去NP別家業者或退租",ptt_comment,,回文,收訊,中立,0,0.0,1,0,0,1,0,0,2,,"資費,5G"
96,亞太,[https://www.mobile01.com/topicdetail.php?f=738&t=6441670](https://www.mobile01.com/topicdetail.php?f=738&t=6441670),2021-08-30T22:03:00+08:00,[心得] 亞太5G其實還蠻OK的？,竟能有5G以及VoWifi 的組合是蠻方便的,mobile01_comment,,回文,收訊,中立,0,0.0,0,0,0,1,1,0,2,,"5G,其他"
97,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6409441](https://www.mobile01.com/topicdetail.php?f=18&t=6409441),2021-07-14T01:49:00+08:00,[問題] 台灣大哥大vowifi收發簡訊失敗？,只有亞太可以，其它都不行,mobile01_comment,,回文,收訊,中立,0,0.0,0,0,0,0,1,0,1,其他,其他
98,亞太,[https://www.ptt.cc/bbs/MobileComm/M.1623942552.A.ACB.html](https://www.ptt.cc/bbs/MobileComm/M.1623942552.A.ACB.html),2021-06-18T10:37:00+08:00,亞太4G也吃遠傳？,"5G方案4G和5G都是走遠傳
門市小姐也是這樣說
上次辦試用卡也是這樣",ptt_comment,,回文,收訊,中立,0,0.0,0,0,0,1,0,0,2,,"資費,5G"
99,中華,[https://www.ptt.cc/bbs/Gossiping/M.1626888370.A.DCC.html](https://www.ptt.cc/bbs/Gossiping/M.1626888370.A.DCC.html),2021-07-22T02:00:00+08:00,直接升中華5G ，還是改台星5G好?,也可以考慮遠傳5G，訊號比較穩,ptt_comment,,回文,收訊,中立,0,0.0,0,0,1,1,0,0,2,,"收訊,5G"
100,亞太,[https://www.ptt.cc/bbs/Lifeismoney/M.1627559124.A.8C3.html](https://www.ptt.cc/bbs/Lifeismoney/M.1627559124.A.8C3.html),2021-07-28T23:54:00+08:00,請問：你們用哪兩家電信組合?,我就只有用亞太而已~雙北收訊還蠻不錯,ptt_comment,,回文,其他,正向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
101,中華,[https://www.ptt.cc/bbs/Lifeismoney/M.1627559124.A.8C3.html](https://www.ptt.cc/bbs/Lifeismoney/M.1627559124.A.8C3.html),2021-07-26T19:18:23+08:00,[方案] 原亞太 約滿 求問最便宜價格保住門號,中華預付卡半年$100，未來要np或退卡可以領回,ptt_comment,,回文,其他,中立,0,0.0,1,0,0,0,0,0,1,資費,資費
102,亞太,[https://www.mobile01.com/topicdetail.php?f=738&t=6417186](https://www.mobile01.com/topicdetail.php?f=738&t=6417186),2021-07-20T11:32:00+08:00,[方案] 中華、台星、亞太 大比拼,既然五月底到期 撐到六月中 亞太過往會有年中慶,mobile01,,主文,資費,正向,0,1.0,1,0,0,0,1,0,1,資費,資費
103,亞太,[https://www.mobile01.com/topicdetail.php?f=18&t=6415564](https://www.mobile01.com/topicdetail.php?f=18&t=6415564),2021-07-17T13:19:00+08:00,Fw: [討論] 台中南區學府路中華基地台被關閉,在那之前可以改用亞太就好～反正一樣慢，但便宜很多,mobile01_comment,,回文,其他,正向,0,0.0,0,1,0,0,1,0,2,,"資費,網速"
104,台哥大,[https://www.facebook.com/100056401563/posts/10159120362126564/](https://www.facebook.com/100056401563/posts/10159120362126564/),2021-06-24T23:17:00+08:00,[問題] 台哥大電銷399專案,沒玩遊戲其實21M很夠了,fans,,主文,網速,正向,0,0.0,1,1,0,0,0,0,1,網速,網速
105,台哥大,[https://www.ptt.cc/bbs/MobileComm/M.1625060989.A.4F5.html](https://www.ptt.cc/bbs/MobileComm/M.1625060989.A.4F5.html),2021-06-24T22:58:00+08:00,[問題] 台哥大電銷399專案,21M對我夠用，出差用平板看netflix HD 也沒問題。,ptt,,主文,網速,正向,0,0.0,1,1,0,0,0,0,2,,"資費,網速"
106,台哥大,[https://news.ltn.com.tw/news/NewTaipei/paper/1457217](https://news.ltn.com.tw/news/NewTaipei/paper/1457217),2021-06-23T13:07:33+08:00,[問題] 台哥大訊號超弱,永康這邊倒是很穩定啊,ltn,"新北,新北",主文,收訊,正向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
107,台哥大,[https://news.ltn.com.tw/news/life/paper/1457217](https://news.ltn.com.tw/news/life/paper/1457217),2021-06-23T12:37:00+08:00,[問題] 台哥大訊號超弱,一度連訊號都沒有,ltn,"新北,新北",主文,收訊,負向,0,0.0,0,0,1,0,0,0,1,收訊,收訊
108,亞太,[https://www.facebook.com/1584756018326548/posts/2317621138373362/](https://www.facebook.com/1584756018326548/posts/2317621138373362/),2021-06-23T08:07:00+08:00,[問卦] 台哥大網路壞了？,亞太用戶：雖慢很穩,fans,,主文,網速,正向,0,0.0,0,1,1,0,0,0,1,網速,網速
109,台哥大,[https://www.facebook.com/1448357445384692/posts/3194934970726922/](https://www.facebook.com/1448357445384692/posts/3194934970726922/),2021-06-23T00:55:00+08:00,[問題] 台哥大訊號超弱,這家晚上的網速真的很慢 跳其他家好幾年了,fans_comment,,回文,網速,負向,0,0.0,0,1,1,0,0,0,1,網速,網速
110,台哥大,[https://www.facebook.com/1448357445384692/posts/3194934970726922/](https://www.facebook.com/1448357445384692/posts/3194934970726922/),2021-06-23T00:29:00+08:00,[問卦] 台哥大網路壞了？,家裡沒訊號,fans_comment,,回文,收訊,負向,0,0.0,0,1,1,0,0,0,1,網速,網速
111,台哥大,[https://www.facebook.com/1448357445384692/posts/3194934970726922/](https://www.facebook.com/1448357445384692/posts/3194934970726922/),2021-06-22T23:03:44+08:00,[問卦] 台哥大網路壞了？,客服電話打半天,fans_comment,,回文,其他,負向,0,0.0,0,0,0,0,1,0,1,其他,其他
112,台哥大,[https://www.facebook.com/1448357445384692/posts/3194934970726922/](https://www.facebook.com/1448357445384692/posts/3194934970726922/),2021-06-22T22:44:00+08:00,[問卦] 台哥大網路壞了？,去門市問  還講電話打不進去的 去網路伸辦,fans_comment,,回文,其他,負向,0,0.0,0,0,0,0,1,0,1,其他,其他
113,台哥大,[https://www.facebook.com/1448357445384692/posts/3194934970726922/](https://www.facebook.com/1448357445384692/posts/3194934970726922/),2021-06-22T21:41:00+08:00,[問卦] 台哥大網路壞了？,媽的真的是又貴又難用 你他媽的邊際取價也,fans,,主文,資費,負向,1,0.0,1,0,0,0,0,0,1,資費,資費
114,台哥大,[https://www.facebook.com/477998595722697/posts/1771083846414159/](https://www.facebook.com/477998595722697/posts/1771083846414159/),2021-06-20T20:28:18+08:00,[問題] 台哥店員說499吃到飽要辦要快?,笑死，店員只會騙,fans,,主文,其他,負向,0,0.0,1,0,0,0,1,0,1,其他,其他
